Deva,45.8833,22.9167
D?v?çi,41.2012,48.9871
Devine,29.1457,-98.9049
Devonport,-41.1927,146.3311
Dexter,36.793,-89.9632
Deyang,31.1333,104.4
Dezful,32.3804,48.47
Dezhou,37.4504,116.3
Dhaka,23.7230556,90.4086111
Dhaka,23.7231,90.4086
Dhamar,14.5575,44.3875
Dhanbad,23.8004,86.42
Dhangarhi,28.695,80.593
Dhidhdhoo,6.8874,73.114
Dhule,20.9,74.77
Dhuusa Mareeb,5.742,46.508
Diamantina,-18.24,-43.61
Diamond Bar,33.9992,-117.8161
Diamondhead,30.3791,-89.3707
Diapaga,12.077,1.796
Dibaya,-6.5095,22.87
D'Iberville,30.4545,-88.8982
Diboll,31.1881,-94.783
Dibrugarh,27.4833,94.9
Dickinson,29.454,-95.0587
Dickinson,46.8907,-102.7891
Dickson,36.0637,-87.3661
Dickson City,41.4683,-75.6358
Diébougou,10.952,-3.248
Diego de Almagro,-26.3696,-70.05
Diego Martin,10.7208,-61.5662
Diekirch,49.8833,6.1667
?i?n Biên Ph?,21.3854,103.0161
Dieppe,49.9337,1.0833
Diffa,13.3171,12.6089
Digby,44.6226,-65.7605
Digos,6.7497,125.3572
Dijon,47.3304,5.03
Dikhil,11.104,42.372
Dikson,73.507,80.5451
Dila,6.4104,38.31
Dili,-8.5594,125.5795
Dillon,34.4223,-79.3721
Dilolo,-10.6996,22.3333
Dimbokro,6.6505,-4.71
Dimitrovgrad,54.2504,49.56
Dimitrovgrad,43.0155,22.7776
Dindigul,10.38,78
Dingli,35.8614,14.3822
Dinguiraye,11.299,-10.726
Dingzhou,38.5004,115
Dinuba,36.5453,-119.3989
Diourbel,14.6604,-16.24
Dipolog,8.5883,123.3409
Dire Dawa,9.59,41.86
Dirj,30.1679,10.4567
Dispur,26.144,91.7666
District Heights,38.8593,-76.888
Diu,20.7197,70.9904
Diva?a,45.6847,13.9703
Divinópolis,-20.1495,-44.9
Divo,5.839,-5.36
Dixon,38.4466,-121.825
Dixon,41.8436,-89.4786
Diyarbak?r,37.9204,40.23
Djado,21.015,12.3075
Djambala,-2.5396,14.75
Djanet,24.5529,9.4823
Djelfa,34.68,3.25
Djenné,13.9,-4.55
Djibo,14.099,-1.627
Djibouti,11.595,43.148
Djougou,9.7004,1.68
Dnipro,48.48,35
Doba,8.6504,16.85
Dobbs Ferry,41.0127,-73.8698
Dobele,56.625,23.2786
Dobje pri Planini,46.1367,15.4089
Dobrich,43.5851,27.84
Dobrna,46.3375,15.2264
Dobrova,46.055,14.4172
Dobrovnik,46.6514,16.3525
Dobrovo,45.9964,13.5264
Dodge City,37.7609,-100.0182
Dodoma,-6.1833,35.75
Dogbo,6.8167,1.7833
Doha,25.2866,51.533
Dokolo,1.9167,33.172
Dol pri Ljubljani,46.0886,14.6008
Dolbeau,48.8666,-72.2333
Dolenjske Toplice,45.7667,15.0667
Doline,65.1833,-123.4167
Dolinsk,47.3504,142.8
Doljevac,43.1968,21.8334
Dolneni,41.4258,21.454
Dolo Bay,4.1833,42.0833
Dolores,-36.33,-57.69
Dolton,41.6284,-87.5979
Dombarovskiy,50.7546,59.54
Domžale,46.1381,14.5978
Donaldsonville,30.0954,-90.9925
Doncaster,53.5333,-1.1167
Dondo,-9.69,14.43
Dondo,-19.6196,34.73
Dondu?eni,48.2394,27.6056
Donegal,54.65,-8.1167
Donetsk,48,37.83
?ông Hà,16.85,107.1333
??ng H?i,17.4833,106.6
??ng Xoài,11.5349,106.8832
Dongguan,23.0489,113.7447
Dongola,19.1666,30.4833
Donna,26.1468,-98.0559
Doral,25.815,-80.3565
Doraville,33.9072,-84.2711
Dorchester,50.7167,-2.4333
Dori,14.034,-0.028
Dormont,40.3941,-80.0377
Dornava,46.4367,15.9536
Dortmund,51.53,7.45
Dos Palos,36.9854,-120.6337
Dosso,13.05,3.2
Dothan,31.2335,-85.4066
Douala,4.0502778,9.7
Douala,4.0604,9.71
Douglas,54.1504,-4.48
Douglas,42.7547,-105.3834
Douglas,31.5074,-82.8543
Douglas,31.3602,-109.5394
Douglass Hills,38.2367,-85.55
Douglasville,33.7382,-84.7071
Douliou,23.7075,120.5439
Douma,33.5833,36.4
Dourados,-22.23,-54.81
Dover,51.1337,1.3
Dover,39.16,-75.5204
Dover,43.1887,-70.8845
Dover,40.8859,-74.5597
Dover,40.0033,-76.8484
Dover,40.5302,-81.4805
Dowa,-13.6532,33.9385
Dowagiac,41.9834,-86.1124
Downers Grove,41.7947,-88.017
Downey,33.9379,-118.1312
Downingtown,40.0076,-75.7019
Downpatrick,54.3269,-5.7113
Doylestown,40.314,-75.128
Drabeši,57.2433,25.2803
Dragash,42.0265,20.6533
Drammen,59.7572,10.1907
Draper,40.4956,-111.8607
Dravograd,46.5881,15.0192
Dresden,51.05,13.75
Drobeta-Turnu Severin,44.6459,22.6659
Drochia,48.0355,27.8129
Drogheda,53.7193,-6.3478
Drohobych,49.3444,23.4994
Drummondville,45.8833,-72.4834
Druskininkai,54.0157,23.987
Dryden,49.7833,-92.8333
Du Bois,41.1225,-78.7564
Du Quoin,38.0019,-89.2323
Duarte,34.1609,-117.9505
Dubai,25.258172,55.304717
Dubai,25.23,55.28
Dub?sari,47.2631,29.1608
Dubbo,-32.26,148.5973
Dublin,53.3330556,-6.2488889
Dublin,53.3331,-6.2489
Dublin,37.7161,-121.8962
Dublin,32.5358,-82.9279
Dublin,40.1112,-83.1451
Dubrovnik,42.6609,18.0914
Dubuque,42.5007,-90.7064
Dudinka,69.4182,86.225
Dudley,52.5,-2.0833
Duisburg,51.43,6.75
Duitama,5.8305,-73.02
Duluth,34.0054,-84.1493
Duluth,46.7797,-92.1334
Dumaguete City,9.307,123.3074
Dumas,35.8613,-101.9642
Dumbarton,55.95,-4.5667
Dumfries,55.0671,-3.55
Dumfries,38.567,-77.3234
Dumont,40.945,-73.9925
Dumyat,31.4204,31.82
Dunaújváros,46.9807,18.9327
Dunbar,38.3688,-81.7345
Duncan,34.5425,-97.919
Duncanville,32.646,-96.9127
Dundaga,57.505,22.3504
Dundalk,54.0004,-6.4167
Dundee,56.4704,-3
Dundo,-7.38,20.83
Dund-Us,48.0166,91.6333
Dunedin,-45.8854,170.491
Dunedin,28.0328,-82.7865
Dunellen,40.5902,-74.4656
Dungannon,54.5033,-6.7643
Dunhua,43.3505,128.22
Dunhuang,40.1427,94.662
Dunkirk,42.4803,-79.3323
Dunleary,53.2925,-6.1286
Dunmore,41.4153,-75.6072
Dunn,35.311,-78.6132
Dunwoody,33.9418,-84.3123
DuPont,47.1079,-122.6496
Duquesne,40.3732,-79.8501
Durango,24.0311,-104.67
Durango,37.2744,-107.8702
Durant,33.9957,-96.3938
Durazno,-33.41,-56.51
Durban,-29.857896,31.029198
Durban,-29.865,30.98
Durham,54.7667,-1.5667
Durham,35.9801,-78.9045
Durrës,41.3178,19.4482
Dushanbe,38.56,68.7739
Düsseldorf,51.2204,6.78
Dutse,11.7992,9.3503
Duvall,47.7354,-121.9726
Düzce,40.8389,31.1639
Dwight,41.0985,-88.4238
Dyatkovo,53.5891,34.3392
Dyer,41.4977,-87.5088
Dyersburg,36.0459,-89.3782
Dzaoudzi,-12.7871,45.275
Dzerzhinsk,56.2504,43.46
Dzuunharaa,48.8666,106.4666
Dzuunmod,47.711,106.947
Eagan,44.8168,-93.1638
Eagar,34.1058,-109.2956
Eagle,39.6368,-106.8157
Eagle,43.7231,-116.3856
Eagle Mountain,40.3137,-112.0114
Eagle Pass,28.7118,-100.4832
Eagle Point,42.4677,-122.8016
Ealing,51.4888,-0.3048
Easley,34.8191,-82.583
East Alton,38.8837,-90.1077
East Aurora,42.7666,-78.6172
East Bethel,45.3556,-93.2035
East Chicago,41.6487,-87.4531
East Cleveland,41.5318,-81.5795
East Grand Forks,47.9283,-97.0137
East Grand Rapids,42.9464,-85.6088
East Ham,51.5333,0.05
East Hills,40.7958,-73.6292
East Lansing,42.7483,-84.4834
East Liverpool,40.6333,-80.5677
East London,-32.97,27.87
East Moline,41.5198,-90.3878
East Orange,40.7651,-74.2118
East Palo Alto,37.4671,-122.1347
East Peoria,40.6738,-89.5422
East Point,33.6696,-84.47
East Providence,41.8064,-71.3565
East Ridge,34.9973,-85.2284
East Rochester,43.1121,-77.4869
East Rockaway,40.6432,-73.6672
East Rutherford,40.8179,-74.0853
East Saint Louis,38.6156,-90.1305
East Stroudsburg,41.0023,-75.1779
East Wenatchee,47.4172,-120.2809
Eastlake,41.6581,-81.4323
Eastmain,52.2333,-78.5167
Eastman,32.1973,-83.1714
Easton,40.6858,-75.2209
Easton,38.776,-76.0702
Eastpointe,42.4657,-82.946
Eastvale,33.9617,-117.5803
Eaton,40.5251,-104.7133
Eaton,39.7506,-84.6342
Eaton Rapids,42.5093,-84.6528
Eatontown,40.2913,-74.0558
Eau Claire,44.8202,-91.4948
Ebbw Vale,51.7833,-3.2
Ebebiyín,2.1511,11.3353
Ebolowa,2.9,11.15
Ecatepec,19.601111,-99.0525
Echternach,49.8056,6.4222
Echuca,-36.1296,144.75
Ecorse,42.249,-83.1398
Ed Daein,11.4672,26.1317
Ed Dueim,13.9904,32.3
EdDamer,17.59,33.96
Edéa,3.8005,10.12
Eden,36.5029,-79.7421
Eden Prairie,44.8487,-93.4595
Edgerton,42.8385,-89.0698
Edgewater,28.9619,-80.9414
Edgewater,40.8234,-73.974
Edgewater,39.7507,-105.0627
Edgewood,47.2309,-122.2832
Edgewood,39.0091,-84.5604
Edina,44.8913,-93.3602
Edinboro,41.8762,-80.1246
Edinburg,26.3183,-98.1622
Edinburgh,55.9483,-3.2191
Edinburgh of the Seven Seas,-37.0675,-12.3105
Edine?,48.1721,27.3034
Edirne,41.6704,26.57
Edmond,35.6689,-97.4159
Edmonds,47.8114,-122.3534
Edmonton,53.55,-113.5
Edmundston,47.3794,-68.3333
Edna,28.9757,-96.6483
Edwardsville,38.7925,-89.9884
Eenhana,-17.4667,16.3333
Effingham,39.12,-88.5509
Eger,46.4,17.5833
Eger,47.895,20.383
Egilsstaðir,65.2674,-14.395
Egvekinot,66.3221,-179.1837
Eidsvold,-25.3662,151.1333
Eindhoven,51.43,5.5
Eirunepé,-6.66,-69.8738
Eisenstadt,47.8333,16.5333
Ekibastuz,51.73,75.3199
El Agheila,30.257,19.2
El Alamein,30.8171,28.95
El Arish,31.1249,33.8006
El Banco,9.0003,-73.98
El Bayadh,33.6904,1.01
El Cajon,32.8017,-116.9604
El Calafate,-50.3333,-72.3
El Campo,29.1983,-96.2738
El Carmen de Bolívar,9.7204,-75.13
El Cayo,17.156,-89.061
El Centro,32.7873,-115.5578
El Cerrito,37.9197,-122.3025
El Daba,31.0338,28.4333
El Dorado,33.2182,-92.6641
El Dorado,37.8208,-96.8612
El Dorado,6.7333,-61.6333
El Faiyum,29.31,30.84
El Fasher,13.63,25.35
El Fuerte,26.4204,-108.62
El Fula,11.712,28.3462
El Giza,30.01,31.19
El Goléa,30.5666,2.8833
El Jadida,33.2604,-8.51
El Kef,36.1826,8.7148
El Kharga,25.44,30.55
El Maitén,-42.05,-71.1666
El Manaqil,14.2504,32.98
El Mansura,31.0504,31.38
El Manteco,7.3504,-62.5333
El Minya,28.09,30.75
El Mirage,33.5906,-112.3271
El Monte,34.0739,-118.0291
El Obeid,13.1833,30.2167
El Oued,33.3704,6.86
El Paso,31.8478,-106.431
El Porvenir,9.5417,-78.972
El Progreso,14.85,-90.0167
El Qasr,25.7004,28.8833
El Reno,35.543,-97.966
El Segundo,33.9169,-118.4021
El Seibo,18.764,-69.035
El Tarf,36.7672,8.3138
El Tigre,8.8903,-64.26
El Tur,28.2394,33.6148
Elâz??,38.68,39.23
Elbasan,41.1215,20.0838
Elberton,34.1064,-82.8706
Elbl?g,54.19,19.4027
Elburn,41.8838,-88.4615
Eldama Ravine,0.0504,35.72
Eldikan,60.8,135.1833
Eldorado,-26.2,-54.6
Eldorado,24.3305,-107.37
Eldoret,0.52,35.27
Eldridge,41.6394,-90.5805
Elektr?nai,54.7863,24.6626
Elgin,57.65,-3.3333
Elgin,30.3529,-97.3887
Elgin,42.0385,-88.3227
Elista,46.3287,44.2087
Elizabeth,40.6655,-74.1918
Elizabeth City,36.2946,-76.2357
Elizabethton,36.3363,-82.238
Elizabethtown,40.1534,-76.5991
Elizabethtown,37.7033,-85.8771
E?k,53.8337,22.35
Elk City,35.3849,-99.4333
Elk Grove,38.416,-121.3841
Elk Grove Village,42.0061,-87.9929
Elk River,45.3313,-93.567
Elkhart,41.6919,-85.962
Elkhorn,42.6711,-88.5376
Elkin,36.2619,-80.8442
Elkins,38.9237,-79.854
Elko,40.8383,-115.7677
Elkton,39.6066,-75.8205
Ellensburg,47.001,-120.5491
Ellenville,41.7009,-74.3609
Ellettsville,39.2308,-86.6221
Ellisville,38.5895,-90.5883
Ellsworth,44.5847,-68.4875
Ellwood City,40.8619,-80.283
Elm Grove,43.048,-88.0867
Elmhurst,41.8973,-87.9432
Elmira,42.0938,-76.8097
Elmsford,41.0541,-73.8143
Elmwood Park,40.9048,-74.1201
Elmwood Park,41.9225,-87.8163
Elon,36.1009,-79.5083
Eloy,32.7464,-111.5994
Elsa,26.2979,-97.9937
Elsmere,39.7385,-75.5946
Elsmere,38.9949,-84.6017
Elwood,40.2743,-85.8372
Elyria,41.3761,-82.1063
Embi,48.8268,58.1442
Embu,-0.5196,37.45
Emden,53.3667,7.2167
Emerald,-23.5122,148.1673
Emerson,40.9749,-74.0239
Emeryville,37.8382,-122.2932
Emmaus,40.5352,-75.4978
Emmett,43.8686,-116.4889
Emmitsburg,39.705,-77.3217
Emporia,36.6953,-77.5356
Emporia,38.4022,-96.1924
En Nuhud,12.6904,28.42
Encamp,42.5361,1.5828
Encarnación,-27.3472,-55.8739
Encinitas,33.0492,-117.2613
Ende,-8.8623,121.6489
Endicott,42.098,-76.0639
Enfield,51.6667,-0.0667
Engels,51.5004,46.12
Englewood,40.8917,-73.9735
Englewood,39.6469,-104.9942
Englewood,39.8643,-84.3071
Englewood Cliffs,40.8821,-73.9466
Enid,36.4061,-97.8701
Ennadai,61.1333,-100.8833
Ennis,52.8436,-8.9864
Ennis,32.3255,-96.6369
Enniskillen,54.3466,-7.6411
Enoch,37.7665,-113.0431
Ensenada,31.87,-116.62
Entebbe,0.0604,32.46
Enterprise,31.3276,-85.8459
Entre Ríos,-21.53,-64.19
Enugu,6.45,7.5
Enumclaw,47.2018,-121.9898
Enurmino,66.95,-171.8166
Ephraim,39.3577,-111.5819
Ephrata,47.3119,-119.5342
Ephrata,40.1811,-76.1812
Er Rachidia,31.9404,-4.45
Erdenet,49.0533,104.1183
Erechim,-27.63,-52.27
Ere?li,37.5063,34.0517
Erenhot,43.6616,111.9655
Erfurt,50.9701,11.03
?rg?i,56.8988,25.6429
Ergun Zuoqi,50.7833,121.5167
Erie,42.1167,-80.0731
Erie,40.0384,-105.0409
Erlanger,39.0109,-84.5863
Ermoupoli,37.4504,24.9333
Ersekë,40.3333,20.6833
Ertis,53.3453,75.4499
Erwin,36.1455,-82.4115
Erymentau,51.6303,73.1049
Erzincan,39.7526,39.4928
Erzurum,39.9204,41.29
Esbjerg,55.467,8.45
Escalon,37.7911,-120.9981
Escanaba,45.7478,-87.0905
Eschen,47.2109,9.5216
Esch-sur-Alzette,49.4958,5.9806
Escondido,33.1349,-117.0721
Escuinapa,22.8504,-105.8
Escuintla,14.3004,-90.78
Escuintla,15.33,-92.63
Eséka,3.6504,10.7666
Esfahan,32.657218,51.677608
Esik,43.3691,77.4438
Esil,51.957,66.3775
Eski?ehir,39.795,30.53
Esmeraldas,0.9304,-79.67
Española,36.004,-106.0677
Esperance,-33.8573,121.8889
Esperanza,27.58,-109.93
Espungabera,-20.4501,32.77
Esquel,-42.9,-71.3166
Essen,51.45,7.0166
Essex Junction,44.4903,-73.114
Estância,-11.2696,-37.45
Estelí,13.09,-86.36
Estero,26.4275,-81.7952
Estes Park,40.3701,-105.5214
Estherville,43.3998,-94.8343
Etawah,26.7855,79.015
Euclid,41.5904,-81.5188
Eudora,38.9345,-95.0957
Eufaula,31.9102,-85.1505
Eugene,44.0562,-123.1172
Euless,32.8507,-97.0798
Eumseong,36.9353,127.6897
Eunice,30.4904,-92.4191
Eureka,40.7941,-124.1568
Eureka,40.7148,-89.2775
Eureka,38.5013,-90.6492
Eustis,28.8568,-81.6783
Evans,40.3661,-104.7389
Evanston,41.2602,-110.9646
Evanston,42.0463,-87.6942
Evansville,42.7781,-89.2967
Evansville,37.9882,-87.5339
Evensk,61.95,159.2333
Everett,47.9524,-122.1672
Everett,42.4064,-71.0544
Evergreen Park,41.7213,-87.7013
Everman,32.6296,-97.2828
Evinayong,1.45,10.5667
Évora,38.56,-7.906
Ewo,-0.8796,14.82
Excelsior Springs,39.3395,-94.2377
Exeter,50.7004,-3.53
Exeter,41.3338,-75.8214
Exeter,36.294,-119.1459
Exmouth,-21.9311,114.1233
Eydhafushi,5.1038,73.0699
Eyl,7.9833,49.8333
Eyumojok,5.7504,8.9833
Fada,17.1847,21.5902
Fada Ngourma,12.055,0.361
Fair Haven,40.3618,-74.0392
Fair Lawn,40.9358,-74.1177
Fair Oaks Ranch,29.7454,-98.6396
Fairbanks,64.8353,-147.6533
Fairborn,39.8031,-84.0141
Fairburn,33.5497,-84.5914
Fairfax,38.8531,-77.2998
Fairfax,37.9884,-122.595
Fairfield,38.2593,-122.0319
Fairfield,33.4747,-86.9194
Fairfield,41.0071,-91.9673
Fairfield,39.3301,-84.5405
Fairhope,30.5235,-87.8827
Fairlawn,41.127,-81.6212
Fairmont,39.4768,-80.149
Fairmont,43.6441,-94.4618
Fairport,43.099,-77.4427
Fairview,40.8182,-74.0023
Fairview,33.1401,-96.6123
Fairview,35.9819,-87.1286
Fairview,45.5471,-122.4391
Fairview Heights,38.5974,-90.0053
Fairview Park,41.4419,-81.853
Faisalabad,31.416667,73.083333
Faisalabad,31.41,73.11
Faizabad,26.7504,82.17
Falcon Heights,44.9899,-93.177
F?le?ti,47.5767,27.7126
Falkirk,56,-3.7667
Fall River,41.7136,-71.1014
Fallon,39.4739,-118.778
Falls Church,38.8846,-77.1751
Falmouth,18.4796,-77.656
Falun,60.613,15.647
Famagusta,35.1205,33.9389
Fanwood,40.6417,-74.3857
Farafangana,-22.8166,47.8332
Farah,32.3917,62.0968
Faranah,10.0404,-10.75
Fargo,46.8654,-96.829
Fargona,40.39,71.78
Faribault,44.2986,-93.2787
Faridabad,28.433333,77.316667
Faridabad,28.4333,77.3167
Farim,12.493,-15.227
Farmers Branch,32.9272,-96.8804
Farmersville,36.3054,-119.2082
Farmingdale,40.7328,-73.4465
Farmington,36.7559,-108.1827
Farmington,36.037,-94.2537
Farmington,40.9846,-111.9065
Farmington,37.782,-90.4287
Farmington,44.6573,-93.1689
Farmington,42.4614,-83.3784
Farmington Hills,42.486,-83.3771
Farmville,37.2968,-78.3993
Faro,37.0171,-7.9333
Farr West,41.3015,-112.0318
Farragut,35.8731,-84.1821
Fasa,28.9718,53.6715
Fate,32.9401,-96.3864
Fatehpur,25.8804,80.8
Fatick,14.344,-16.416
Faya Largeau,17.9167,19.1167
Fayetteville,35.0847,-78.9777
Fayetteville,35.149,-86.5636
Fayetteville,36.0713,-94.166
Fayetteville,33.4497,-84.4703
Fderik,22.679,-12.707
Federal Heights,39.8651,-105.0154
Federal Way,47.3091,-122.3358
Feira de Santana,-12.25,-38.97
Felidhoo,3.4718,73.547
Felipe Carrillo Puerto,19.5804,-88.05
Fellsmere,27.7243,-80.5978
Fengcheng,28.2004,115.77
Fengjie,31.0504,109.5167
Fengzhen,40.4547,113.1443
Fenton,42.7993,-83.7144
Fergus Falls,46.285,-96.0763
Ferguson,38.749,-90.2949
Ferizaj,42.3706,21.1553
Ferkessédougou,9.6004,-5.2
Fernandina Beach,30.6589,-81.4499
Fernandópolis,-20.2696,-50.26
Ferndale,48.8525,-122.5893
Ferndale,42.4592,-83.1314
Fernley,39.5612,-119.1925
Ferrara,44.8504,11.6099
Ferreñafe,-6.63,-79.8
Ferriday,31.6343,-91.5562
Festus,38.2198,-90.4095
Feyzabad,37.1298,70.5792
Fez,34.037151,-4.999797
Fez,34.0546,-5.0004
Fgura,35.8703,14.5133
Fianarantsoa,-21.4333,47.0833
Fier,40.73,19.573
Fife,47.2327,-122.3519
Filadelfia,-22.34,-60.03
Fillmore,34.3989,-118.9181
Findlay,41.046,-83.638
Finnsnes,69.2406,18.0086
Fircrest,47.2308,-122.5157
Firebaugh,36.8533,-120.4536
Firestone,40.1505,-104.9479
Firozabad,27.15,78.3949
Fish Town,5.1974,-7.8758
Fishers,39.959,-85.968
Fitchburg,42.9859,-89.4255
Fitchburg,42.5912,-71.8156
Fitzgerald,31.7135,-83.2515
Flagstaff,35.1867,-111.6175
Flat Rock,42.0991,-83.2715
Flatwoods,38.5209,-82.7195
Flensburg,54.7837,9.4333
Fletcher,35.4315,-82.5038
Flin Flon,54.7666,-101.8833
Flint,43.0235,-83.6921
Floral Park,40.7226,-73.7029
Florence,43.78,11.25
Florence,38.3821,-105.1117
Florence,34.83,-87.6658
Florence,33.0631,-111.4272
Florence,34.1782,-79.785
Florence,38.9893,-84.6469
Florence,43.9916,-124.1065
Florencia,1.6104,-75.62
Flores,16.9337,-89.8833
Flore?ti,47.8914,28.2931
Floresville,29.1403,-98.1627
Florham Park,40.7772,-74.3953
Floriana,35.8958,14.5083
Floriano,-6.7696,-43.03
Florianópolis,-27.58,-48.52
Florida,-34.099,-56.215
Florida City,25.4418,-80.4685
Florissant,38.7996,-90.3269
Flossmoor,41.5391,-87.6857
Flower Mound,33.0344,-97.1147
Flowery Branch,34.1707,-83.9141
Flowood,32.3359,-90.0802
Flushing,43.0637,-83.8403
Flying Fish Cove,-10.4167,105.7167
Foc?ani,45.6966,27.1865
Foggia,41.4605,15.56
Folcroft,39.8891,-75.277
Foley,30.3994,-87.6645
Folkston,30.8392,-82.0072
Folsom,38.6751,-121.1476
Fonadhoo,1.8342,73.5031
Fond du Lac,43.7719,-88.4396
Fontana,36.0375,14.2361
Fontana,34.0967,-117.4599
Fonte Boa,-2.5138,-66.0916
Forbes,-33.3896,148.02
Forecariah,9.43,-13.098
Forest Acres,34.0322,-80.9718
Forest City,35.3339,-81.8702
Forest Grove,45.5244,-123.11
Forest Hill,32.662,-97.2664
Forest Hills,40.4251,-79.8544
Forest Lake,45.2536,-92.9583
Forest Park,41.8683,-87.8157
Forest Park,33.6209,-84.3592
Forest Park,39.286,-84.5259
Forfar,56.65,-2.8833
Formiga,-20.46,-45.43
Formosa,-26.1728,-58.1828
Formosa,-15.5395,-47.34
Forney,32.7453,-96.4496
Forrest City,35.0101,-90.7875
Forster-Tuncurry,-32.1931,152.5266
Forsyth,33.0347,-83.938
Forsyth,36.6922,-93.1101
Fort Atkinson,42.9253,-88.8443
Fort Bragg,39.4416,-123.8033
Fort Chipewyan,58.7171,-111.15
Fort Collins,40.5487,-105.0656
Fort Dodge,42.5098,-94.1751
Fort Good Hope,66.2666,-128.6333
Fort Lauderdale,26.1412,-80.1464
Fort Lee,40.8507,-73.9711
Fort Lupton,40.0829,-104.7982
Fort Madison,40.6198,-91.352
Fort McMurray,56.7333,-111.3833
Fort McPherson,67.4915,-134.895
Fort Meade,27.7641,-81.8054
Fort Mill,35.0072,-80.9381
Fort Mitchell,39.0459,-84.5562
Fort Morgan,40.2561,-103.7907
Fort Myers,26.6197,-81.8306
Fort Myers Beach,26.4325,-81.9169
Fort Nelson,58.8167,-122.533
Fort Oglethorpe,34.9318,-85.2461
Fort Payne,34.4559,-85.6954
Fort Pierce,27.4263,-80.3421
Fort Plain,42.9316,-74.6277
Fort Portal,0.671,30.275
Fort Resolution,61.1666,-113.683
Fort Scott,37.8286,-94.7037
Fort Severn,55.9833,-87.65
Fort Shevchenko,44.5171,50.2666
Fort Simpson,61.85,-121.3333
Fort Smith,60,-111.8833
Fort Smith,35.3494,-94.3695
Fort St. John,56.25,-120.8333
Fort Stockton,30.8926,-102.8847
Fort Thomas,39.0802,-84.4518
Fort Valley,32.5522,-83.8816
Fort Walton Beach,30.4244,-86.6192
Fort Wayne,41.0885,-85.1436
Fort Wellington,6.3909,-57.6038
Fort William,56.8165,-5.1121
Fort Worth,32.7813,-97.3466
Fort Wright,39.0462,-84.5362
Fortaleza,-3.316667,-41.416667
Fortaleza,-3.75,-38.58
Fort-de-France,14.6104,-61.08
Forteau,51.4504,-56.95
Fort-Liberté,19.6656,-71.8448
Fortuna,40.5855,-124.1417
Foshan,23.0301,113.12
Foster City,37.5553,-122.2659
Fostoria,41.1601,-83.4119
Foumban,5.7304,10.9
Fountain,38.6863,-104.6744
Fountain Hills,33.6072,-111.7398
Fountain Inn,34.6988,-82.1991
Fountain Valley,33.7105,-117.9514
Fowler,36.6247,-119.6738
Fox Chapel,40.5247,-79.8898
Fox Lake,42.426,-88.1847
Fox Point,43.1582,-87.9015
Foz do Iguaçu,-25.5235,-54.53
Franca,-20.53,-47.39
Franceville,-1.6333,13.5833
Francistown,-21.17,27.5
Frankenmuth,43.332,-83.7395
Frankfort,41.4913,-87.8395
Frankfort,40.2799,-86.5181
Frankfort,38.1924,-84.8644
Frankfurt,50.1,8.675
Franklin,36.6831,-76.9386
Franklin,42.8854,-88.0104
Franklin,43.45,-71.6689
Franklin,41.1101,-74.5886
Franklin,29.7851,-91.5098
Franklin,35.18,-83.381
Franklin,35.9215,-86.8522
Franklin,41.3936,-79.8425
Franklin,39.4935,-86.0541
Franklin,39.5537,-84.295
Franklin,36.7158,-86.5585
Franklin Lakes,41.0085,-74.2082
Franklin Park,40.5903,-80.0999
Franklin Park,41.936,-87.8794
Fraser,42.5388,-82.9496
Frauenfeld,47.568,9.108
Fray Bentos,-33.139,-58.304
Frederick,40.1096,-104.9677
Frederick,39.4334,-77.4154
Fredericksburg,38.2992,-77.4871
Fredericksburg,30.2669,-98.8759
Fredericton,45.95,-66.6333
Frederikshavn,57.4337,10.5333
Fredonia,42.4407,-79.3319
Freehold,40.2595,-74.2753
Freeport,26.5333,-78.7
Freeport,28.9428,-95.3622
Freeport,40.6515,-73.585
Freeport,42.2895,-89.6354
Freetown,8.49,-13.2341667
Freetown,8.47,-13.2342
Freiburg,48.0004,7.8699
Fremont,41.4418,-96.4887
Fremont,37.5256,-121.987
Fremont,41.353,-83.1143
Fresnillo,23.1704,-102.86
Fresno,36.7834,-119.7933
Fria,10.3804,-13.55
Frias,-28.6496,-65.15
Fribourg,46.8,7.15
Fridley,45.0842,-93.2596
Friendswood,29.5109,-95.198
Frisco,33.1551,-96.8219
Frolovo,49.7722,43.6518
Front Royal,38.926,-78.1837
Frontera,18.5804,-92.65
Frostburg,39.6507,-78.9271
Frostproof,27.7492,-81.5251
Fruit Heights,41.0277,-111.9081
Fruita,39.154,-108.7285
Fruitland,44.0204,-116.9223
Fruitland,38.3216,-75.6244
Fruitland Park,28.8599,-81.9192
Frutal,-20.03,-48.94
Fuan,27.0704,119.62
Fuerte Olimpo,-21.0696,-57.9
Fujin,47.2704,132.02
Fukui,36.0704,136.22
Fukuoka,33.595,130.41
Fukushima,37.74,140.47
Fulacunda,11.773,-15.195
Fulin,29.35,102.7167
Fullerton,33.8841,-117.9279
Fulshear,29.6931,-95.8792
Fulton,43.3168,-76.4161
Fulton,38.855,-91.9512
Fultondale,33.6177,-86.8015
Funadhoo,6.1509,73.2901
Funafuti,-8.5167,179.2166
Funchal,32.65,-16.88
Funtua,11.5204,7.32
Fuquay-Varina,35.5956,-78.7801
Fürth,49.47,11
Fushë Kosovë,42.6639,21.0961
Fushun,41.7,123.883333
Fushun,41.8654,123.87
Fuvahmulaku,-0.3,73.4256
Fuxin,42.0105,121.66
Fuyang,32.9004,115.82
