Country,City,AccentCity,Region,Population,Latitude,Longitude
af,imam rabat,Imam Rabat,10,,32.86692,64.696314
af,imam ribat,Imam Ribat,10,,32.86692,64.696314
af,imam robat,Imam Robat,10,,32.86692,64.696314
af,imam saheb,Imam Saheb,24,,37.188974,68.936438
af,imam sahib,Imam Sahib,07,,35.891487,64.802757
af,imam sahib,Imam Sahib,24,,37.188974,68.936438
af,imam sahib,Imam Sahib,30,,36.661215,66.511465
af,imam sahib,Imam Sahib,33,,36.426498,65.835205
af,imamsakhib,Imamsakhib,24,,37.188974,68.936438
af,imarai,Imarai,23,,31.519178,66.389197
af,imarak,Imarak,41,,33.918878,66.40988
af,`imarat,`Imarat,11,,33.153934,62.148678
af,imarat,Imarat,11,,33.153934,62.148678
af,`imarat,`Imarat,23,,31.441933,65.576487
af,imarat,Imarat,23,,31.441933,65.576487
af,`imarat,`Imarat,23,,31.519178,66.389197
af,imarat,Imarat,23,,31.519178,66.389197
af,imj,Imj,01,,38.014752,70.490762
af,imni khel,Imni Khel,29,,33.158333,68.798611
af,imni khel,Imni Khel,36,,33.481541,69.018097
af,imnikheyl',Imnikheyl',29,,33.158333,68.798611
af,imni kheyl,Imni Kheyl,29,,33.158333,68.798611
af,imnikheyl',Imnikheyl',36,,33.481541,69.018097
af,imran dur,Imran Dur,01,,37.413622,70.65272
af,imratkheyl',Imratkheyl',27,,34.170833,68.509167
af,imtalah,Imtalah,01,,36.927744,70.418681
af,imuk,Imuk,03,,36.028796,69.771294
af,inak,Inak,08,,33.314153,67.499265
af,inal,Inal,03,,35.613989,69.066579
af,inam,Inam,17,,34.100278,68.898889
af,in`am khel,In`am Khel,08,,32.782417,67.789551
af,inamkheyl',Inamkheyl',08,,32.782417,67.789551
af,indakbarkalay,Indakbarkalay,37,,33.275768,69.842523
af,indzerai,Indzerai,34,,34.64803,71.036778
af,indzerak,Indzêrak,23,,32.241615,66.186093
af,indzeray,Indzeray,13,,34.532705,69.702262
af,indzeray,Indzêray,18,,34.101589,70.783813
af,indzeray,Indzêray,34,,34.64803,71.036778
af,indzer bagh,Indzer Bagh,23,,32.023441,66.078124
af,indzergai,Indzergai,23,,31.219278,66.639889
af,indzergay,Indzêrgay,28,,31.825754,66.439957
af,indzer gwal,Indzer Gwal,23,,31.230232,66.69902
af,indzeri kelay,Indzeri Kelay,13,,34.520103,69.591684
af,indzer,Indzêr,28,,31.657471,67.296502
af,indzerkai,Indzerkai,37,,33.383611,69.726111
af,indzer kelay,Indzêr Kêlay,34,,34.911722,71.001708
af,indzero bandah,Indzero Bandah,34,,35.065774,71.415176
af,indzer payalah,Indzêr Payalah,37,,33.634102,70.04067
af,indzharay,Indzharay,18,,34.101589,70.783813
af,indzhar,Indzhar,28,,32.431266,66.941971
af,indzher,Indzher,28,,32.355431,67.435385
af,indzherkay,Indzherkay,37,,33.383611,69.726111
af,indzhirak,Indzhirak,23,,32.241615,66.186093
af,indzhiray,Indzhiray,13,,34.532705,69.702262
af,indzhirgay,Indzhirgay,23,,31.219278,66.639889
af,indzhirgay,Indzhirgay,28,,32.257868,66.714531
af,indzhirgval',Indzhirgval',23,,31.230232,66.69902
af,indzhir,Indzhir,28,,31.657471,67.296502
af,indzhirobag,Indzhirobag,23,,32.023441,66.078124
af,indzhirshali,Indzhirshali,10,,32.132607,64.666894
af,indzhyerubanda,Indzhyerubanda,34,,35.065774,71.415176
af,indziray,Indziray,13,,34.532705,69.702262
af,ingarak,Ingarak,10,,32.069573,64.657899
af,ingarak,Ingarak,23,,32.238156,65.795687
af,ingardzhangel',Ingardzhangel',10,,32.14296,64.908739
af,ingertsyan,Ingertsyan,23,,31.340372,67.328471
af,ingian,Ingian,14,,34.8685,69.65963
af,ingirch'yan,Ingirch'yan,23,,31.340372,67.328471
af,ingishkah,Ingishkah,33,,36.199394,65.869019
af,ingishka,Ingishka,33,,36.199394,65.869019
af,ingiyan,Ingiyan,14,,34.8685,69.65963
af,ing'yan,Ing'yan,14,,34.8685,69.65963
af,ingyan,Ingyan,14,,34.8685,69.65963
af,inishwak,Inishwak,09,,34.689012,64.928927
af,injar,Injar,01,,37.080592,70.461275
af,injar,Injar,28,,31.703056,67.543889
af,injil,Injil,11,,34.301566,62.2465
af,injin,Injin,26,,36.201253,69.870535
af,inow,Inow,01,,37.018325,70.140637
af,institut-e tuberkuloz,Institut-e Tuberkuloz,13,,34.476129,69.118151
af,iolar,Iolar,23,,31.442222,66.967778
af,iqbal khan kelay,Iqbal Khan Kelay,23,,31.065491,66.430175
af,iraghli,Iraghli,31,,36.749674,65.868406
af,iraghli now,Iraghli Now,31,,36.764669,65.894436
af,irakh,Irakh,26,,36.143168,70.025588
af,iraki,Iraki,28,,31.610278,67.568611
af,iraki kelay,Iraki Kelay,23,,29.926219,65.890118
af,iraki-sufla,Iraki-Sufla,05,,34.827211,68.041803
af,iraki-ulia,Iraki-Ulia,05,,34.824116,68.060738
af,irakli,Irakli,31,,36.912628,66.03037
af,irakli,Irakli,32,,36.242026,68.039227
af,irandaz,Irandaz,19,,31.216667,62.183333
af,iran,Iran,23,,31.831632,65.068824
af,`iraqi,`Iraqi,28,,31.610278,67.568611
af,iraqi,Iraqi,28,,32.520883,66.977538
af,iraqi kelay,Iraqi Kelay,23,,29.926219,65.890118
af,irazi,Irazi,23,,31.590444,65.7181
af,irbolagh,Irbolagh,08,,34.107944,67.730179
af,irbulak,Irbulak,08,,34.107944,67.730179
af,ir bulaq,Ir Bulaq,08,,34.107944,67.730179
af,irdad,Irdad,09,,34.360384,66.274588
af,ird,Ird,28,,32.899799,67.26167
af,irgah,Irgah,01,,38.38239,70.817499
af,irganak,Irganak,41,,33.839021,67.100952
af,irgi,Irgi,41,,33.646391,66.940975
af,irgin,Irgin,05,,34.380112,66.769745
af,irgin,Irgin,27,,34.585834,67.399167
af,irmah-ye gul koh,Irmah-ye Gul Koh,08,,33.266842,67.902191
af,irsu,Irsu,01,,37.558533,70.414782
af,isadaykalay,Isadaykalay,23,,31.690367,66.8675
af,isagay kalay,Isagay Kalay,23,,31.690367,66.8675
af,`isagay kelay,`Isagay Kelay,23,,31.690367,66.8675
af,isakah,Isakah,23,,31.514575,67.463776
af,isaka,Isaka,23,,31.514575,67.463776
af,`isa kelay,`Isa Kelay,23,,31.226912,67.101515
af,`isa khan,`Isa Khan,19,,31.238516,62.174633
af,isa khan,Isa Khan,19,,31.238516,62.174633
af,isakhan,Isakhan,24,,36.757355,68.811523
af,`isa khan,`Isa Khan,24,,36.757355,68.811523
af,`isa khan,`Isa Khan,24,,36.757355,68.811523
af,isakhan,Isakhan,24,,36.758726,68.786372
af,`isa khan,`Isa Khan,24,,36.758726,68.786372
af,`isakhel gharbi,`Isakhel Gharbi,29,,32.670303,69.128387
af,`isa khel gharbi,`Isa Khel Gharbi,29,,32.670303,69.128387
af,`isakhel,`Isakhel,08,,32.830755,67.842852
af,`isa khel,`Isa Khel,08,,32.830755,67.842852
af,`isakhel,`Isakhel,13,,34.588139,68.981583
af,`isa khel,`Isa Khel,13,,34.588139,68.981583
af,`isa khel,`Isa Khel,14,,34.848553,69.662163
af,`isa khel,`Isa Khel,24,,36.67081,68.84369
af,`isa khel,`Isa Khel,34,,34.788659,70.912514
af,`isakhel,`Isakhel,36,,33.638233,69.302925
af,`isa khel,`Isa Khel,36,,33.638233,69.302925
af,`isakhel,`Isakhel,37,,33.16488,69.760198
af,`isa khel,`Isa Khel,37,,33.16488,69.760198
af,`isakhel,`Isakhel,40,,35.108732,69.281743
af,`isa khel,`Isa Khel,40,,35.108732,69.281743
af,`isakhel sarqi,`Isakhel Sarqi,29,,32.689686,69.181007
af,`isa khel sharqi,`Isa Khel Sharqi,29,,32.689686,69.181007
af,`isakheyl-e gharbi,`Isakheyl-e Gharbi,29,,32.670303,69.128387
af,`isa kheyl-e jonubi,`Isa Kheyl-e Jonubi,08,,33.099476,68.061508
af,`isakheyl-e sharqi,`Isakheyl-e Sharqi,29,,32.689686,69.181007
af,`isa kheyl-e shomali,`Isa Kheyl-e Shomali,08,,33.142986,68.040062
af,isakheyl'-garbi,Isakheyl'-Garbi,29,,32.670303,69.128387
af,`isa kheyl,`Isa Kheyl,08,,32.830755,67.842852
af,`isakheyl,`Isakheyl,13,,34.588139,68.981583
af,isakheyl',Isakheyl',13,,34.588139,68.981583
af,`isakheyl,`Isakheyl,14,,34.848553,69.662163
af,isakheyl',Isakheyl',14,,34.848553,69.662163
af,isakheyl',Isakheyl',24,,36.67081,68.84369
af,`isa kheyl,`Isa Kheyl,24,,36.67081,68.84369
af,isakheyl',Isakheyl',36,,33.638233,69.302925
af,`isa kheyl,`Isa Kheyl,36,,33.638233,69.302925
af,isakheyl',Isakheyl',37,,33.16488,69.760198
af,`isa kheyl,`Isa Kheyl,37,,33.16488,69.760198
af,`isakheyl,`Isakheyl,40,,35.108732,69.281743
af,isakheyl',Isakheyl',40,,35.108732,69.281743
af,isakheyl'-sharki,Isakheyl'-Sharki,29,,32.689686,69.181007
af,isak kiti,Isak Kiti,01,,37.094657,70.470497
af,isarah,Isarah,34,,34.789684,70.953796
af,isara,Isara,34,,34.789684,70.953796
af,isarak,Isarak,05,,35.077811,66.418565
af,isarak,Isarak,17,,34.008889,69.033056
af,isarak,Isarak,30,,36.700365,66.858616
af,isaretangi,Isaretangi,17,,34.288889,69.274722
af,isari,Isari,01,,37.142717,70.524356
af,isar,Isar,09,,34.426506,66.235352
af,isar,Isar,27,,34.449167,67.302222
af,isar,Isar,41,,33.668415,66.607494
af,isba'i,Isba'i,07,,35.664501,65.285805
af,isfagan,Isfagan,30,,36.898035,66.976639
af,isfahan,Isfahan,30,,36.898035,66.976639
af,isfandiar,Isfandiar,39,,32.723965,66.644645
af,isfand'yar,Isfand'yar,39,,32.723965,66.644645
af,isfanj,Isfanj,26,,36.416722,69.556571
af,isfarnah,Isfarnah,06,,33.46389,63.955048
af,isfarz,Isfarz,11,,34.343967,63.567848
af,isfaur,Isfaur,09,,33.332492,64.194013
af,isfinij,Isfinij,09,,33.722046,63.546513
af,isfowr,Isfowr,09,,33.332492,64.194013
af,ishaba'i,Ishaba'i,07,,35.664501,65.285805
af,ishagzay,Ishagzay,23,,31.75815,66.704505
af,ishakchi,Ishakchi,24,,36.469007,69.183656
af,ishakkheyl',Ishakkheyl',27,,33.766944,68.565833
af,ishak kiti,Ishak Kiti,01,,37.094657,70.470497
af,ishakzi,Ishakzi,39,,32.642623,65.594395
af,ishakzikalay,Ishakzikalay,28,,31.821507,67.406063
af,ishana,Ishana,01,,36.663668,70.181704
af,ishanan,Ishanan,24,,36.675461,69.046875
af,ishanan,Ishanan,26,,36.718842,69.59681
af,ishanha,Ishanha,05,,35.216508,67.768793
af,ishankala,Ishankala,08,,32.734034,67.726168
af,ishan kala,Ishan Kala,08,,32.734034,67.726168
af,ishankyshlak,Ishankyshlak,26,,36.712574,69.491211
af,ishan qeshlaq,Ishan Qeshlaq,26,,36.712574,69.491211
af,ishantob,Ishantob,24,,36.647526,69.057137
af,ishan top,Ishan Top,24,,36.647526,69.057137
af,ishan tup,Ishan Tup,24,,37.186714,69.004352
af,ishaq khel,Ishaq Khel,27,,33.766944,68.565833
af,ishaqzai,Ishaqzai,39,,32.642623,65.594395
af,ishaqzai kelay,Ishaqzai Kelay,28,,31.821507,67.406063
af,ishaqzi,Ishaqzi,28,,31.850444,66.390712
af,ishaqzi kelay,Ishaqzi Kelay,28,,31.821507,67.406063
af,isharah,Isharah,34,,34.879704,71.169182
af,ishar,Ishar,09,,34.426506,66.235352
af,ishar,Ishar,27,,34.449167,67.302222
af,ishar,Ishar,41,,33.668415,66.607494
af,ishba'i,Ishba'i,07,,35.664501,65.285805
af,ishim,Ishim,07,,36.046111,64.846667
af,ishkabad,Ishkabad,23,,31.65028,65.072999
af,ishkabad,Ishkabad,40,,35.125258,69.2446
af,ishkamesh,Ishkamesh,26,,36.379795,69.323565
af,ishkamish,Ishkamish,01,,36.706932,71.570658
af,ishkamish,Ishkamish,26,,36.379795,69.323565
af,ishkamosh,Ishkamosh,35,,34.776111,70.480556
af,ishkamysh,Ishkamysh,26,,36.379795,69.323565
af,ishkanak,Ishkanak,19,,30.234177,62.177062
af,ishkari,Ishkari,08,,33.20152,67.449934
af,ishkashan,Ishkashan,01,,37.216802,70.385198
af,ishkashem,Ishkashem,01,,36.706932,71.570658
af,ishkashim,Ishkashim,01,,36.706932,71.570658
af,ishkashim post,Ishkashim Post,01,,36.706932,71.570658
af,ishkili,Ishkili,24,,37.191413,69.033549
af,ishlan,Ishlan,09,,34.105576,63.603813
af,ishmara,Ishmara,01,,36.982175,72.410702
af,ishmarg,Ishmarg,01,,36.982175,72.410702
af,ishmorgh,Ishmorgh,01,,36.982175,72.410702
af,ishmurgh,Ishmurgh,01,,36.982175,72.410702
af,ishnava,Ishnava,14,,35.061745,69.714348
af,ishnawah,Ishnawah,14,,35.061745,69.714348
af,ishpishan,Ishpishan,41,,33.39377,65.816515
af,ishpola maidan,Ishpola Maidan,30,,36.788989,66.928997
af,ishpola meydan,Ishpola Meydan,30,,36.788989,66.928997
af,ishpulah maidan,Ishpulah Maidan,30,,36.788989,66.928997
af,ishpulamaydan,Ishpulamaydan,30,,36.788989,66.928997
af,ish pushtah,Ish Pushtah,41,,33.881389,66.524167
af,ishpushtah,Ishpushtah,41,,33.882963,66.485011
af,ishpushta,Ishpushta,05,,35.298554,68.094025
af,`ishqabad,`Ishqabad,23,,31.65028,65.072999
af,`ishqabad,`Ishqabad,40,,35.125258,69.2446
af,ishtabad,Ishtabad,11,,33.353352,62.261986
af,ishtakan,Ishtakan,01,,36.952497,71.02669
af,ishtivi,Ishtivi,38,,35.456677,70.938269
af,ishtiwi,Ishtiwi,38,,35.456677,70.938269
af,ishtragh,Ishtragh,01,,36.673818,71.731282
af,ishtu,Ishtu,41,,33.678409,66.993245
af,ishturkhusp,Ishturkhusp,09,,33.6561,64.327306
af,ishturmurda,Ishturmurda,40,,34.759167,68.817222
af,ishturshahr,Ishturshahr,40,,35.010591,68.937698
af,ishturshar,Ishturshar,40,,35.010591,68.937698
af,`isi kelay,`Isi Kelay,23,,31.226912,67.101515
af,isi khel,Isi Khel,28,,32.00159,67.683882
af,isi kheyl,Isi Kheyl,28,,32.00159,67.683882
af,isiki-bala,Isiki-Bala,13,,34.729824,69.121094
af,isiki-pain,Isiki-Pain,13,,34.741529,69.117845
af,isik,Isik,01,,37.00232,73.330157
af,isiqi bala,Isiqi Bala,13,,34.729824,69.121094
af,isiqi pa'in,Isiqi Pa'in,13,,34.741529,69.117845
af,isiqi-ye bala,Isiqi-ye Bala,13,,34.729824,69.121094
af,isiqi-ye pa'in,Isiqi-ye Pa'in,13,,34.741529,69.117845
af,iskader,Iskader,23,,31.496549,67.458177
af,iskah,Iskah,27,,34.463889,67.971111
af,iska,Iska,27,,34.463889,67.971111
af,iskam darah,Iskam Darah,40,,34.828297,69.520139
af,iskamdara,Iskamdara,40,,34.828297,69.520139
af,iskames,Iskames,26,,36.379795,69.323565
af,iskanak,Iskanak,19,,30.234177,62.177062
af,iskan darah,Iskan Darah,40,,34.847549,69.485748
af,iskandara,Iskandara,40,,34.847549,69.485748
af,iskandar,Iskandar,23,,31.496549,67.458177
af,iskando,Iskando,38,,35.140068,70.176445
af,iskandu,Iskandu,38,,35.140068,70.176445
af,iskan,Iskan,01,,36.638797,70.855428
af,iskan,Iskan,41,,33.723239,66.794671
af,iskarchah-ye gharbi,Iskarchah-ye Gharbi,09,,33.332504,64.686782
af,iskarchayi-garbi,Iskarchayi-Garbi,09,,33.332504,64.686782
af,iskar,Iskar,03,,35.554556,68.523039
af,iskasan,Iskasan,01,,37.216802,70.385198
af,iskasem,Iskasem,01,,36.706932,71.570658
af,iskatel,Iskatel,01,,36.413272,71.271934
af,iskatul,Iskatul,01,,36.413272,71.271934
af,iskaucha,Iskaucha,09,,33.374647,64.805935
af,iskauchayi-ulia,Iskauchayi-Ulia,09,,33.345681,64.729477
af,iskaychak,Iskaychak,09,,34.213111,64.484561
af,iskaych,Iskaych,09,,34.20059,64.307132
af,iskechak,Iskechak,09,,34.213111,64.484561
af,iskech,Iskech,09,,34.20059,64.307132
af,iskhakzay,Iskhakzay,23,,31.75815,66.704505
af,iskhakzi,Iskhakzi,28,,31.850444,66.390712
af,iskhar,Iskhar,23,,31.330358,67.341578
af,iskher,Iskhêr,23,,31.330358,67.341578
af,iskhir,Iskhir,23,,31.356667,67.328056
af,iskichah,Iskichah,09,,34.614677,64.888062
af,iskichak,Iskichak,09,,33.395584,65.00237
af,iskichi,Iskichi,09,,34.690379,64.850476
af,iskili,Iskili,24,,37.191413,69.033549
af,iskin'ya,Iskin'ya,14,,35.038456,69.612877
af,iskowchah,Iskowchah,09,,33.374647,64.805935
af,iskowchah-ye `ulya,Iskowchah-ye `Ulya,09,,33.345681,64.729477
af,iskowun,Iskowun,09,,33.95612,63.658089
af,islamabad,Islamabad,35,,34.753857,70.102669
af,islamali,Islamali,11,,34.311479,62.153558
af,islam `ali,Islam `Ali,11,,34.311479,62.153558
af,islam `ali,Islam `Ali,11,,34.311479,62.153558
af,islam aq maidan,Islam Aq Maidan,31,,36.956235,66.006878
af,islam chomgar,Islam Chomgar,30,,37.301099,66.461809
af,islam chumgar,Islam Chumgar,30,,37.301099,66.461809
af,islam darah,Islam Darah,03,,36.186592,69.219002
af,islam ghuarah,Islam Ghuarah,10,,32.799092,65.015381
af,islamguara,Islamguara,10,,32.799092,65.015381
af,islam,Islam,30,,36.976602,66.677964
af,islam kala,Islam Kala,07,,36.221667,64.860833
af,islam kala,Islam Kala,11,,34.666667,61.066667
af,islamkala,Islamkala,13,,34.495833,68.9475
af,islamkala,Islamkala,40,,34.77914,69.462593
af,islam khel,Islam Khel,08,,33.718056,68.258333
af,islam khel,Islam Khel,36,,33.4776,69.045364
af,islamkheyl',Islamkheyl',36,,33.4776,69.045364
af,islam killa,Islam Killa,11,,34.666667,61.066667
af,islamkot,Islamkot,13,,34.572673,69.7178
af,islam kot,Islam Kot,13,,34.572673,69.7178
af,islam kot kelay,Islam Kot Kelay,13,,34.572673,69.7178
af,islam pinjah,Islam Pinjah,30,,37.295534,66.338295
af,islam pinja,Islam Pinja,30,,37.295534,66.338295
af,islam pur,Islam Pur,18,,34.58757,70.628914
af,islam qal`ah,Islam Qal`ah,03,,35.934252,68.72165
af,islam qal`ah,Islam Qal`ah,11,,34.666667,61.066667
af,islam qal`ah,Islam Qal`ah,13,,34.495833,68.9475
af,islam qal`ah,Islam Qal`ah,40,,34.77914,69.462593
af,islam-qala,Islam-Qala,07,,36.221667,64.860833
af,islam qala,Islam Qala,11,,34.666667,61.066667
af,islam tawarabaf,Islam Tawarabaf,31,,37.043155,66.233638
af,islam towarabaf,Islam Towarabaf,31,,37.043155,66.233638
af,ismaal'kheyl',Ismaal'kheyl',37,,33.271724,69.778723
af,ismailgul'kor,Ismailgul'kor,29,,32.96207,69.195618
af,isma`il gul kor,Isma`il Gul Kor,29,,32.96207,69.195618
af,isma`il gul kur,Isma`il Gul Kur,29,,32.96207,69.195618
af,isma`il,Isma`il,08,,33.159576,68.068687
af,ismail,Ismail,08,,33.159576,68.068687
af,isma'il,Isma'il,24,,37.133333,68.966667
af,isma`il,Isma`il,33,,35.882467,66.492529
af,ismailkalay,Ismailkalay,28,,32.179469,66.484068
af,ismailkarez,Ismailkarez,23,,31.449707,65.720702
af,isma`il karez,Isma`il Karez,23,,31.449707,65.720702
af,isma`il kelay,Isma`il Kelay,28,,32.179469,66.484068
af,ismail khayl,Ismail Khayl,30,,36.706915,67.746986
af,ismail khayl,Ismail Khayl,32,,36.562088,67.71328
af,isma`il khel,Isma`il Khel,17,,34.317222,69.08
af,isma`il khel,Isma`il Khel,27,,34.461111,68.713611
af,isma`il khel,Isma`il Khel,29,,33.144905,69.086449
af,isma`il khel,Isma`il Khel,30,,36.706915,67.746986
af,isma`il khel,Isma`il Khel,32,,36.562088,67.71328
af,isma`il khel,Isma`il Khel,37,,33.271724,69.778723
af,isma`il khel,Isma`il Khel,40,,34.627839,69.485165
af,ismailkheyl',Ismailkheyl',27,,34.461111,68.713611
af,ismailkheyl',Ismailkheyl',29,,33.144905,69.086449
af,ismailkheyl',Ismailkheyl',30,,36.706915,67.746986
af,ismailkheyl',Ismailkheyl',32,,36.562088,67.71328
af,ismailkheyl',Ismailkheyl',40,,34.627839,69.485165
af,ismailkyshlak,Ismailkyshlak,24,,37.173715,68.985534
af,isma`il qeslaq,Isma`il Qeslaq,24,,37.173715,68.985534
af,isma`il qishlaq,Isma`il Qishlaq,24,,37.173715,68.985534
af,`ismatak,`Ismatak,33,,35.54615,65.967789
af,ismay sangelakh,Ismay Sangelakh,26,,36.688058,69.5448
af,ismaysanglakh,Ismaysanglakh,26,,36.688058,69.5448
af,ismay sanglakh,Ismay Sanglakh,26,,36.688058,69.5448
af,ismiyah,Ismiyah,02,,35.064291,64.12237
af,ismullah,Ismullah,13,,34.812616,69.087042
af,ismulla,Ismulla,13,,34.812616,69.087042
af,ismurgh,Ismurgh,01,,36.982175,72.410702
af,`isokhel samali,`Isokhel Samali,08,,33.142986,68.040062
af,ispagan,Ispagan,11,,34.210271,62.113348
af,ispaghan,Ispaghan,11,,34.210271,62.113348
af,ispal,Ispal,26,,36.130529,70.025363
af,ispandak,Ispandak,03,,35.513839,68.927303
af,ispandi,Ispandi,08,,33.473611,68.398889
af,ispan sai,Ispan Sai,30,,36.417204,66.935074
af,ispan say,Ispan Say,30,,36.417204,66.935074
af,isparf,Isparf,09,,35.007954,65.800885
af,ispargak,Ispargak,41,,33.895131,65.743544
af,isparman,Isparman,09,,33.631746,64.129171
af,ispereg,Ispereg,09,,34.65731,66.348137
af,ispey lakzar,Ispey Lakzar,40,,34.889821,68.888199
af,ispgardu,Ispgardu,08,,33.305443,67.880402
af,ispian,Ispian,03,,36.135426,69.683124
af,ispia sang,Ispia Sang,09,,33.428493,63.7093
af,ispi bayd-e sufla,Ispi Bayd-e Sufla,41,,34.316111,66.028333
af,ispi bayd-e `ulya,Ispi Bayd-e `Ulya,41,,34.322655,66.011538
af,ispi bayd,Ispi Bayd,09,,34.358458,66.439137
af,ispibed,Ispibed,05,,34.131389,66.851389
af,ispibed,Ispibed,09,,34.358458,66.439137
af,ispibed,Ispibed,27,,34.383027,68.01992
af,ispibedi-sufla,Ispibedi-Sufla,41,,34.316111,66.028333
af,ispibedi-ulia,Ispibedi-Ulia,41,,34.322655,66.011538
af,ispibuz,Ispibuz,09,,33.622734,65.387129
af,ispichan,Ispichan,41,,33.896168,66.4633
af,ispi daywal,Ispi Daywal,09,,34.47608,66.457288
af,ispideval',Ispideval',09,,34.47608,66.457288
af,ispigh,Ispigh,02,,34.980403,64.619139
af,ispi,Ispi,37,,33.243056,69.565556
af,ispikala,Ispikala,27,,34.332818,67.746978
af,ispilan,Ispilan,09,,35.151321,64.951027
af,ispin kai,Ispin Kai,30,,36.78736,66.658682
af,ispinkay,Ispinkay,30,,36.78736,66.658682
af,ispin kay,Ispin Kay,30,,36.78736,66.658682
af,ispipah,Ispipah,09,,33.423405,63.403092
af,ispipa,Ispipa,09,,33.423405,63.403092
af,ispiri,Ispiri,02,,35.149555,64.550774
af,ispisang-e bala,Ispisang-e Bala,09,,34.578798,64.746789
af,ispisang,Ispisang,09,,34.590636,64.7321
af,ispisang,Ispisang,09,,34.612387,66.63863
af,ispi sang,Ispi Sang,09,,34.612387,66.63863
af,ispi sang,Ispi Sang,27,,34.396111,67.573333
af,ispisang,Ispisang,41,,34.297784,66.08596
af,ispi sang,Ispi Sang,41,,34.297784,66.08596
af,ispizau,Ispizau,09,,34.141552,64.341289
af,ispizaw,Ispizaw,09,,34.141552,64.341289
af,ispok,Ispok,41,,33.793116,66.817238
af,ispuk,Ispuk,41,,33.796846,66.609114
af,israk,Israk,41,,33.869623,67.27975
af,issik,Issik,01,,37.00232,73.330157
af,istajik,Istajik,41,,33.594997,66.098381
af,istakan,Istakan,01,,36.952497,71.02669
af,istak,Istak,05,,34.114167,66.656389
af,istalef,Istalef,13,,34.832676,69.077557
af,istalif,Istalif,13,,34.832676,69.077557
af,istanah,Istanah,09,,33.833556,63.993905
af,istarab,Istarab,05,,34.032542,67.075623
af,istarbuz,Istarbuz,06,,32.992802,64.227866
af,istavan,Istavan,09,,33.297407,64.373629
af,istavay,Istavay,29,,32.690804,69.145752
af,istawi,Istawi,06,,33.14844,63.929204
af,istaychah,Istaychah,42,,35.246472,69.433929
af,istaycha,Istaycha,42,,35.246472,69.433929
af,istech,Istech,01,,36.494531,71.315465
af,istec,Istec,01,,36.494531,71.315465
af,isterb,Isterb,01,,36.821862,71.053152
af,istich,Istich,01,,36.494531,71.315465
af,istilif,Istilif,13,,34.832676,69.077557
af,istirb,Istirb,01,,36.821862,71.053152
af,istoi,Istoi,19,,31.996214,63.15126
af,istorgatz,Istorgatz,34,,35.403333,71.586111
af,istowan,Istowan,09,,33.297407,64.373629
af,istoway,Istoway,19,,31.996214,63.15126
af,istoway,Istoway,29,,32.690804,69.145752
af,istowi,Istowi,06,,33.14844,63.929204
af,istrat,Istrat,34,,35.403333,71.586111
af,istrav,Istrav,11,,34.281732,62.025565
af,istrow,Istrow,11,,34.281732,62.025565
af,isturak,Isturak,41,,33.747298,66.958537
af,iswasabast,Iswasabast,11,,34.18092,63.434994
af,itarchi-ye bala,Itarchi-ye Bala,01,,37.163354,70.478181
af,itarchi-ye pa'in,Itarchi-ye Pa'in,01,,37.185701,70.4932
af,itarci-i-bala,Itarci-i-Bala,01,,37.163354,70.478181
af,iti,Iti,23,,31.010615,66.219495
af,ito,Ito,39,,32.508442,65.837174
af,itomak,Itomak,32,,35.772677,67.324503
af,itroy-e bala,Itroy-e Bala,26,,36.140632,70.216584
af,itroy-e pa'in,Itroy-e Pa'in,26,,36.146287,70.208798
af,ival'bul'dy,Ival'bul'dy,30,,36.90281,66.674219
af,ivazkheyl',Ivazkheyl',36,,33.379417,69.320045
af,iwal buldi,Iwal Buldi,30,,36.90281,66.674219
af,`iwaz,`Iwaz,09,,34.35759,66.236778
af,iwaz,Iwaz,09,,34.35759,66.236778
af,`iwaz khan kelay,`Iwaz Khan Kelay,08,,33.660381,68.765022
af,`iwaz khel,`Iwaz Khel,36,,33.379417,69.320045
af,iwdan,Iwdan,01,,38.385998,71.101797
af,iwinak,Iwinak,01,,37.0468,71.233736
af,izabad,Izabad,23,,31.648413,65.049383
af,izahayi,Izahayi,29,,32.781738,69.089012
af,izah'i,Izah'i,29,,32.781738,69.089012
af,iza'i,Iza'i,29,,32.781738,69.089012
af,izai,Izai,29,,32.781738,69.089012
af,`izat kala,`Izat Kala,08,,32.787231,67.802582
af,`izat khel,`Izat Khel,14,,35.136165,69.293654
af,izdakhan,Izdakhan,09,,33.840176,64.439317
af,izghilak,Izghilak,11,,34.538338,61.99332
af,izgumay,Izgumay,23,,31.462117,67.095742
af,izhda khan,Izhda Khan,09,,33.840176,64.439317
af,izibkhel,Izibkhel,08,,32.271005,67.671122
af,izib khel,Izib Khel,08,,32.271005,67.671122
af,izib kheyl,Izib Kheyl,08,,32.271005,67.671122
af,izir,Izir,09,,34.78693,65.350616
af,izkalay,Izkalay,28,,32.145278,67.339167
af,izmat,Izmat,28,,32.604299,67.551067
af,izriah,Izriah,42,,35.478008,69.752364
af,izria,Izria,42,,35.478008,69.752364
af,izriw,Izriw,01,,37.050939,71.221655
af,izwan,Izwan,01,,37.075195,71.137714
af,izzatkala,Izzatkala,08,,32.787231,67.802582
af,izzatkheyl',Izzatkheyl',14,,35.136165,69.293654
af,ja`alam,Ja`alam,35,,34.899937,70.382256
af,jabadar,Jabadar,23,,31.616478,65.856157
